"C",980,16,1926.7931629,"spatial4.csv"
"C",980,25,896799.642922233,"spatial4.csv"
"C",980,52,2300674.62959423,"spatial4.csv"
"C",980,39,7455810.17233888,"spatial4.csv"
"C",980,26,794378.527884658,"spatial4.csv"
"C",980,53,1213367.24331761,"spatial4.csv"
"C",980,40,7706997.02223987,"spatial4.csv"
"C",980,27,376551.102456113,"spatial4.csv"
"C",980,54,1619448.23824707,"spatial4.csv"
"C",980,41,8076726.06280697,"spatial4.csv"
"C",980,28,311486.425032316,"spatial4.csv"
"C",980,55,2098309.53883579,"spatial4.csv"
"C",980,42,9014600.30367925,"spatial4.csv"
"C",980,29,408520.928240127,"spatial4.csv"
"C",980,56,1149763.21639303,"spatial4.csv"
"C",980,43,8069962.8716799,"spatial4.csv"
"C",980,30,518317.348461803,"spatial4.csv"
"C",980,57,203762.045125987,"spatial4.csv"
"C",980,44,7165600.19187313,"spatial4.csv"
"C",980,31,931689.426555058,"spatial4.csv"
"C",980,58,539879.338043042,"spatial4.csv"
"C",980,45,6534350.27248625,"spatial4.csv"
"C",980,32,2256228.90608841,"spatial4.csv"
"C",980,59,756374.744126296,"spatial4.csv"
"C",980,46,5972412.45652651,"spatial4.csv"
"C",980,33,3164330.11080456,"spatial4.csv"
"C",980,60,11257.42810784,"spatial4.csv"
"C",980,47,5771334.80316019,"spatial4.csv"
"C",980,34,5735120.22619084,"spatial4.csv"
"C",980,61,78957.606251321,"spatial4.csv"
"C",980,48,3568779.07983778,"spatial4.csv"
"C",980,35,7710336.60427375,"spatial4.csv"
"C",980,62,197486.060107258,"spatial4.csv"
"C",980,49,2693463.40704535,"spatial4.csv"
"C",980,36,8695597.27424919,"spatial4.csv"
"C",980,63,214183.351749344,"spatial4.csv"
"C",980,50,3256713.0302976,"spatial4.csv"
"C",980,64,142.60770045,"spatial4.csv"
"C",980,65,463443.621455276,"spatial4.csv"
"C",980,51,2498628.00206718,"spatial4.csv"
"C",980,38,8351042.83072126,"spatial4.csv"
"C",980,68,111826.717389979,"spatial4.csv"
"A",95,9,164.450540392,"spatial5.csv"
"A",95,37,365348.106662676,"spatial5.csv"
"A",95,65,124929.332920287,"spatial5.csv"
"A",95,10,10085.500898341,"spatial5.csv"
"A",95,38,604707.708056981,"spatial5.csv"
"A",95,15,3411.433835642,"spatial5.csv"
"A",95,11,39084.299624005,"spatial5.csv"
"A",95,39,876408.181329701,"spatial5.csv"
"A",95,30,51689.9193125,"spatial5.csv"
"A",95,12,68701.194217434,"spatial5.csv"
"A",95,40,1995553.43809339,"spatial5.csv"
"A",95,31,53029.7648924,"spatial5.csv"
"A",95,13,36881.116758034,"spatial5.csv"
"A",95,41,2275863.42672612,"spatial5.csv"
"A",95,59,180951.2645797,"spatial5.csv"
"A",95,14,11509.36446546,"spatial5.csv"
"A",95,42,3209094.71488296,"spatial5.csv"
"A",95,60,194337.942304103,"spatial5.csv"
"A",95,20,4198.756495389,"spatial5.csv"
"A",95,43,3251093.51132195,"spatial5.csv"
"A",95,61,108362.226619429,"spatial5.csv"
"A",95,21,35550.608884116,"spatial5.csv"
"A",95,44,4335746.63429648,"spatial5.csv"
"A",95,63,113253.629899631,"spatial5.csv"
"A",95,22,45501.38501276,"spatial5.csv"
"A",95,18,614.983687173,"spatial5.csv"
"A",95,64,118993.910444358,"spatial5.csv"
"A",95,23,97935.514613936,"spatial5.csv"
"A",95,19,874.196883915,"spatial5.csv"
"A",95,33,95040.535576625,"spatial5.csv"
"A",95,24,93740.453771071,"spatial5.csv"
"A",95,51,1716544.44616584,"spatial5.csv"
"A",95,34,18416.774574471,"spatial5.csv"
"A",95,25,61326.682551625,"spatial5.csv"
"A",95,52,1183793.48498056,"spatial5.csv"
"A",95,35,82894.6496958,"spatial5.csv"
"A",95,26,17518.134657528,"spatial5.csv"
"A",95,53,910940.582081261,"spatial5.csv"
"A",95,36,15949.948854189,"spatial5.csv"
"A",95,27,14995.382997991,"spatial5.csv"
"A",95,54,976158.228289032,"spatial5.csv"
"A",95,50,2348476.10947474,"spatial5.csv"
"A",95,28,10200.957178855,"spatial5.csv"
"A",95,55,493164.286175787,"spatial5.csv"
"A",95,57,132029.065400336,"spatial5.csv"
"A",95,29,10206.265981059,"spatial5.csv"
"A",95,56,614584.879192303,"spatial5.csv"
"A",95,58,87358.151955277,"spatial5.csv"
"A",95,45,4595952.68359506,"spatial5.csv"
"A",95,48,3675090.34029367,"spatial5.csv"
"A",95,47,4673737.51850474,"spatial5.csv"
"A",95,46,3169441.97879516,"spatial5.csv"
"A",95,49,3129956.56629936,"spatial5.csv"
"B",186,17,1381.795739714,"spatial5.csv"
"B",186,40,2984938.98517399,"spatial5.csv"
"B",186,39,1219460.47695334,"spatial5.csv"
"B",186,38,1061824.59498271,"spatial5.csv"
"B",186,41,3124471.1351023,"spatial5.csv"
"B",186,9,6005.567183611,"spatial5.csv"
"B",186,43,4877060.27381005,"spatial5.csv"
"B",186,42,4721236.09718087,"spatial5.csv"
"B",186,10,164325.320387636,"spatial5.csv"
"B",186,30,313036.181995749,"spatial5.csv"
"B",186,12,799885.669367907,"spatial5.csv"
"B",186,11,537822.133005313,"spatial5.csv"
"B",186,18,7749.635039497,"spatial5.csv"
"B",186,13,533090.615909517,"spatial5.csv"
"B",186,32,124532.339569984,"spatial5.csv"
"B",186,37,1332259.21020745,"spatial5.csv"
"B",186,14,238333.308731346,"spatial5.csv"
"B",186,33,506733.06942741,"spatial5.csv"
"B",186,66,122246.595075161,"spatial5.csv"
"B",186,15,56785.922961393,"spatial5.csv"
"B",186,34,194718.175498852,"spatial5.csv"
"B",186,25,340684.818324238,"spatial5.csv"
"B",186,21,253871.182653873,"spatial5.csv"
"B",186,44,6596162.2354271,"spatial5.csv"
"B",186,26,188971.256442128,"spatial5.csv"
"B",186,22,402811.463048196,"spatial5.csv"
"B",186,45,6438402.57876531,"spatial5.csv"
"B",186,27,46147.741668986,"spatial5.csv"
"B",186,23,541035.939398223,"spatial5.csv"
"B",186,19,10411.116753281,"spatial5.csv"
"B",186,28,102603.523641138,"spatial5.csv"
"B",186,24,492487.647653382,"spatial5.csv"
"B",186,20,97347.791078519,"spatial5.csv"
"B",186,29,32663.279162744,"spatial5.csv"
"B",186,56,679532.819657603,"spatial5.csv"
"B",186,16,25923.242330702,"spatial5.csv"
"B",186,35,631421.478159777,"spatial5.csv"
"B",186,64,56915.27019242,"spatial5.csv"
"B",186,63,254033.107939421,"spatial5.csv"
"B",186,36,294925.827437876,"spatial5.csv"
"B",186,58,405596.167669651,"spatial5.csv"
"B",186,60,248526.370058357,"spatial5.csv"
"B",186,59,330605.107090395,"spatial5.csv"
"B",186,46,5840983.789471,"spatial5.csv"
"B",186,65,59754.20684334,"spatial5.csv"
"B",186,57,323735.378760345,"spatial5.csv"
"B",186,47,7161315.3835622,"spatial5.csv"
"B",186,53,1630981.81608099,"spatial5.csv"
"B",186,61,115573.883489967,"spatial5.csv"
"B",186,55,922576.59526783,"spatial5.csv"
"B",186,54,1171008.11669736,"spatial5.csv"
"B",186,50,6092944.00879224,"spatial5.csv"
"B",186,31,328141.26483094,"spatial5.csv"
"B",186,52,2021506.98110638,"spatial5.csv"
"B",186,51,3135749.74476214,"spatial5.csv"
"B",186,49,4667736.3346342,"spatial5.csv"
"B",186,48,6645100.1277634,"spatial5.csv"
"C",970,11,3441883.38474027,"spatial5.csv"
"C",970,14,1377902.22423836,"spatial5.csv"
"C",970,15,357144.970107936,"spatial5.csv"
"C",970,29,121096.566890057,"spatial5.csv"
"C",970,12,6009372.65693069,"spatial5.csv"
"C",970,30,1358436.82604375,"spatial5.csv"
"C",970,21,961682.816049132,"spatial5.csv"
"C",970,26,653882.178048197,"spatial5.csv"
"C",970,13,3276415.01626603,"spatial5.csv"
"C",970,31,1417831.67517212,"spatial5.csv"
"C",970,27,157485.00711023,"spatial5.csv"
"C",970,9,20505.48705433,"spatial5.csv"
"C",970,23,2319488.24830412,"spatial5.csv"
"C",970,28,365390.693756865,"spatial5.csv"
"C",970,10,973319.871668452,"spatial5.csv"
"C",970,24,2131911.17122165,"spatial5.csv"
"C",970,20,345192.285126497,"spatial5.csv"
"C",970,25,1314980.8633269,"spatial5.csv"
"C",970,52,5217419.37363207,"spatial5.csv"
"C",970,39,2814336.63956802,"spatial5.csv"
"C",970,17,4779.913924658,"spatial5.csv"
"C",970,53,4274516.09698667,"spatial5.csv"
"C",970,22,1578144.38411414,"spatial5.csv"
"C",970,18,30086.308236691,"spatial5.csv"
"C",970,54,2454020.49222977,"spatial5.csv"
"C",970,41,7144015.43396419,"spatial5.csv"
"C",970,19,79127.668872651,"spatial5.csv"
"C",970,55,2572112.62821664,"spatial5.csv"
"C",970,42,11174827.4357994,"spatial5.csv"
"C",970,38,2758637.68794488,"spatial5.csv"
"C",970,56,1369162.95541085,"spatial5.csv"
"C",970,43,12766788.6340226,"spatial5.csv"
"C",970,16,89673.794341886,"spatial5.csv"
"C",970,57,1004069.118589,"spatial5.csv"
"C",970,44,16004363.392387,"spatial5.csv"
"C",970,40,7102285.17681384,"spatial5.csv"
"C",970,58,1260145.28753873,"spatial5.csv"
"C",970,45,16137058.2515103,"spatial5.csv"
"C",970,32,430782.818955373,"spatial5.csv"
"C",970,59,962305.237798423,"spatial5.csv"
"C",970,46,15484000.3205516,"spatial5.csv"
"C",970,33,2081046.31614476,"spatial5.csv"
"C",970,60,541818.187201425,"spatial5.csv"
"C",970,47,17567512.6080312,"spatial5.csv"
"C",970,34,694351.403567957,"spatial5.csv"
"C",970,61,222541.826175449,"spatial5.csv"
"C",970,48,17539719.9907201,"spatial5.csv"
"C",970,35,2626162.18013889,"spatial5.csv"
"C",970,63,693499.548377919,"spatial5.csv"
"C",970,49,11565588.6207337,"spatial5.csv"
"C",970,36,1011313.566049,"spatial5.csv"
"C",970,64,2239.07712552,"spatial5.csv"
"C",970,50,19433703.6630054,"spatial5.csv"
"C",970,37,5360269.17252841,"spatial5.csv"
"C",970,65,2350.76240976,"spatial5.csv"
"C",970,51,9177447.57378571,"spatial5.csv"
"C",970,66,422875.961503554,"spatial5.csv"
"A",67,23,376486.115840699,"spatial6.csv"
"A",67,50,625031.7891871,"spatial6.csv"
"A",67,10,2568.169496933,"spatial6.csv"
"A",67,24,156634.987843114,"spatial6.csv"
"A",67,51,748793.7608834,"spatial6.csv"
"A",67,11,7382.97729326,"spatial6.csv"
"A",67,25,122540.582482225,"spatial6.csv"
"A",67,52,691055.4657139,"spatial6.csv"
"A",67,12,9350.110692695,"spatial6.csv"
"A",67,26,70292.528743764,"spatial6.csv"
"A",67,53,696256.71803,"spatial6.csv"
"A",67,13,5314.431753875,"spatial6.csv"
"A",67,27,16713.938122174,"spatial6.csv"
"A",67,54,623259.9383419,"spatial6.csv"
"A",67,14,2271.005368062,"spatial6.csv"
"A",67,28,14880.879942644,"spatial6.csv"
"A",67,55,653878.68917049,"spatial6.csv"
"A",67,15,4680.169084139,"spatial6.csv"
"A",67,29,26398.682851354,"spatial6.csv"
"A",67,56,559456.91703575,"spatial6.csv"
"A",67,43,104649.87232453,"spatial6.csv"
